uid,year,year_disp,new_disp,massjun,sire_pres,dam_pres,dam_rs,age,colony,col_disp,valley,litter_effect,year_uid,disp_yn
677_679b,1990,1990,1,1245.867255,0,1,wean,1,picnic,picnic,uv,733_729.1989,1990_677_679b,1
6794_6799,2010,2010,0,969.2573924,1,1,wean,1,picnic,picnic,uv,5739_5733.2009,2010_6794_6799,0
6795_6476,2010,2010,0,NA,1,0,no_wean,1,picnic,picnic,uv,5236_5230.2009,2010_6795_6476,0
6796_6484,2010,2010,0,1084.385553,1,0,no_wean,1,picnic,picnic,uv,5236_5230.2009,2010_6796_6484,0
6803_6884,2013,2013,0,1865.006298,0,1,wean,1,avalanche,avalanche,dv,7029_7043.2012,2013_6803_6884,0
680_686,1967,1967,1,1718.235367,0,1,wean,1,river,river,dv,6_12.1966,1967_680_686,1
6813_7907,2012,2012,0,1569.235135,1,1,no_wean,1,river,river,dv,4830_4029.2011,2012_6813_7907,0
6824_7005,2013,2013,1,NA,1,1,no_wean,1,mm,mm,uv,6592_6579.2012,2013_6824_7005,1
6828_6830,2011,2011,0,1045.479276,1,1,no_wean,1,picnic,picnic,uv,5501_5503.2010,2011_6828_6830,0
682_683,1990,1990,1,1025.908176,0,0,no_wean,1,picnic,picnic,uv,NA,1990_682_683,1
683_684,1981,1981,1,1567.941165,0,0,no_wean,1,mm,mm,uv,NA,1981_683_684,1
683_700,1967,1967,0,1612.431335,0,0,no_wean,1,picnic,picnic,uv,52_54.1966,1967_683_700,0
6851_6818,2013,2013,1,NA,1,1,no_wean,1,picnic,picnic,uv,5501_5503.2012,2013_6851_6818,1
685_692,1967,1967,0,1676.517026,0,1,wean,1,river,river,dv,6_12.1966,1967_685_692,0
6894_6356,2011,2011,0,774.9429876,1,1,no_wean,1,picnic,picnic,uv,5739_5733.2010,2011_6894_6356,0
689_690,1990,1990,1,1150.139551,0,0,no_wean,1,picnic,picnic,uv,NA,1990_689_690,1
6900_6831,2011,2011,1,1066.093671,0,1,no_wean,1,mm,mm,uv,6101_6103.2010,2011_6900_6831,1
6901_6176,2010,2010,0,1534.681455,1,1,wean,1,river,river,dv,4891_4836.2009,2010_6901_6176,0
6909_6928,2010,2010,1,1989.800729,1,1,wean,1,bench,bench,dv,4026_4050.2009,2010_6909_6928,1
690_693,1967,1967,0,1627.32279,0,1,wean,1,river,river,dv,6_12.1966,1967_690_693,0
6919_5515,2010,2010,0,2540.796277,1,1,wean,1,bench,bench,dv,4715_4716.2009,2010_6919_5515,0
6921_6253,2010,2010,1,1913.31407,1,1,wean,1,bench,bench,dv,4026_4050.2009,2010_6921_6253,1
6931_6721,2010,2010,0,1078.44655,1,0,no_wean,1,picnic,picnic,uv,5731_5745.2009,2010_6931_6721,0
6932_6933,2010,2010,1,NA,0,1,wean,1,river,river,dv,4666_4663.2009,2010_6932_6933,1
6934_6946,2010,2010,1,NA,0,1,wean,1,river,river,dv,4666_4663.2009,2010_6934_6946,1
6935_6937,2010,2010,0,1257.038172,0,1,no_wean,1,river,river,dv,4575_5174.2009,2010_6935_6937,0
6936_6280,2010,2010,0,929.9722196,0,1,wean,1,river,river,dv,4837_4831.2009,2010_6936_6280,0
6947_6254,2010,2010,0,1755.866386,1,1,no_wean,1,horsemound,horsemound,dv,4964_4968.2009,2010_6947_6254,0
6949_6199,2010,2010,0,1902.053984,1,1,wean,1,gothictown,gothictown,dv,4509_4521.2009,2010_6949_6199,0
6956_6765,2010,2010,0,821.2234256,0,1,wean,1,mm,mm,uv,5271_4233.2009,2010_6956_6765,0
6958_6998,2010,2010,0,1012.885563,0,1,wean,1,mm,mm,uv,5263_5249.2009,2010_6958_6998,0
6961_6994,2010,2010,0,1587.350406,1,1,wean,1,river,river,dv,4891_4836.2009,2010_6961_6994,0
6966_6237,2010,2010,0,NA,1,1,no_wean,1,gothictown,gothictown,dv,4395_4393.2009,2010_6966_6237,0
6976_6912,2010,2010,1,2121.38702,1,1,no_wean,1,horsemound,horsemound,dv,4964_4968.2009,2010_6976_6912,1
697_698,1967,1967,1,1960.674395,0,1,wean,1,river,river,dv,6_12.1966,1967_697_698,1
6980_5660,2010,2010,1,2215.461485,1,1,wean,1,bench,bench,dv,4026_4050.2009,2010_6980_5660,1
6982_6962,2010,2010,0,2516.263883,0,1,wean,1,bench,bench,dv,4715_4716.2009,2010_6982_6962,0
6987_6963,2010,2010,1,1415.413488,1,1,wean,1,river,river,dv,4837_4831.2009,2010_6987_6963,1
6990_6659,2010,2010,1,NA,1,0,no_wean,1,river,river,dv,4012_4060.2009,2010_6990_6659,1
6993_6988,2010,2010,0,1975.941275,1,1,wean,1,bench,bench,dv,4715_4716.2009,2010_6993_6988,0
69_71,1978,1978,1,1058.79415,0,0,no_wean,1,mm,mm,uv,1065_1066.1977,1978_69_71,1
6_12,1963,1963,0,NA,0,1,no_wean,1,river,river,dv,119_108.1962,1963_6_12,0
7000_6995,2010,2010,1,2105.564709,0,1,wean,1,river,river,dv,4657_4995.2009,2010_7000_6995,1
7001_6805,2013,2013,0,1540.380613,1,1,wean,1,picnic,picnic,uv,4508_4512.2012,2013_7001_6805,0
7007_7008,2013,2013,1,NA,1,1,no_wean,1,picnic,picnic,uv,5501_5503.2012,2013_7007_7008,1
7011_7909,2013,2013,0,1914.266561,1,1,wean,1,river,river,dv,4837_4831.2012,2013_7011_7909,0
7020_6807,2012,2012,1,NA,1,1,no_wean,1,river,river,dv,4830_4029.2011,2012_7020_6807,1
7022_7012,2013,2013,1,1895.876157,0,1,no_wean,1,avalanche,avalanche,dv,7034_7045.2012,2013_7022_7012,1
7027_6570,2013,2013,0,2010.657169,1,1,wean,1,river,river,dv,4837_4831.2012,2013_7027_6570,0
702_703,1967,1967,0,NA,0,0,no_wean,1,mm,mm,uv,NA,1967_702_703,0
7038_7037,2012,2012,1,NA,1,1,wean,1,avalanche,avalanche,dv,7029_7043.2011,2012_7038_7037,1
7039_7040,2012,2012,1,2179.675765,1,1,wean,1,avalanche,avalanche,dv,7034_7045.2011,2012_7039_7040,1
7052_7065,2012,2012,0,1716.215516,0,1,wean,1,mm,mm,uv,5285_5088.2011,2012_7052_7065,0
7056_7072,2011,2011,1,1198.15759,0,0,no_wean,1,bench,bench,dv,NA,2011_7056_7072,1
7067_7130,2013,2013,1,NA,1,1,no_wean,1,picnic,picnic,uv,5501_5503.2012,2013_7067_7130,1
7068_7074,2011,2011,1,1069.316245,0,0,no_wean,1,bench,bench,dv,NA,2011_7068_7074,1
7069_7999,2013,2013,0,1437.165489,0,1,no_wean,1,avalanche,avalanche,dv,7034_7045.2012,2013_7069_7999,0
7081_7095,2013,2013,1,1737.093358,0,1,wean,1,avalanche,avalanche,dv,7029_7043.2012,2013_7081_7095,1
7083_7054,2011,2011,0,1120.83615,0,0,no_wean,1,bench,bench,dv,NA,2011_7083_7054,0
7087_7952,2012,2012,1,1761.472282,0,1,wean,1,mm,mm,uv,5285_5088.2011,2012_7087_7952,1
7094_7086,2012,2012,0,1745.267346,0,1,wean,1,bench,bench,dv,7057_7090.2011,2012_7094_7086,0
7096_7082,2013,2013,1,1970.390584,0,1,no_wean,1,avalanche,avalanche,dv,7034_7045.2012,2013_7096_7082,1
7097_7064,2013,2013,0,1790.844381,0,1,wean,1,avalanche,avalanche,dv,7029_7043.2012,2013_7097_7064,0
7099_7937,2013,2013,0,1649.281889,1,1,wean,1,picnic,picnic,uv,4508_4512.2012,2013_7099_7937,0
70_50,1987,1987,1,1329.095221,0,1,no_wean,1,picnic,picnic,uv,573_574.1986,1987_70_50,1
7113_6680,2014,2014,1,1326.340803,1,1,wean,1,picnic,picnic,uv,4508_4512.2013,2014_7113_6680,1
7116_6821,2014,2014,1,1105.114866,1,1,wean,1,picnic,picnic,uv,6750_6798.2013,2014_7116_6821,1
7117_7288,2014,2014,1,1033.328612,1,1,no_wean,1,picnic,picnic,uv,5540_5546.2013,2014_7117_7288,1
7119_7280,2014,2014,1,NA,1,1,wean,1,picnic,picnic,uv,6779_6729.2013,2014_7119_7280,1
711_891,1989,1989,1,1637.040069,0,0,no_wean,1,river,river,dv,915_919.1988,1989_711_891,1
7122_6593,2013,2013,1,2098.417074,1,0,no_wean,1,gothictown,gothictown,dv,4065_4006.2012,2013_7122_6593,1
7127_6964,2013,2013,1,1735.721871,1,1,wean,1,mm,mm,uv,5285_5088.2012,2013_7127_6964,1
712_20,1989,1989,0,1528.82115,0,1,wean,1,mm,mm,uv,103_430.1988,1989_712_20,0
7131_7126,2013,2013,0,1387.785913,1,1,wean,1,picnic,picnic,uv,4508_4512.2012,2013_7131_7126,0
7135_7143,2013,2013,1,1946.489329,1,1,wean,1,mm,mm,uv,5285_5088.2012,2013_7135_7143,1
7140_7136,2013,2013,0,1608.487741,1,1,wean,1,mm,mm,uv,6385_6342.2012,2013_7140_7136,0
7141_6551,2013,2013,1,1831.475361,1,1,wean,1,mm,mm,uv,6385_6342.2012,2013_7141_6551,1
7148_6555,2013,2013,1,NA,1,1,no_wean,1,picnic,picnic,uv,5501_5503.2012,2013_7148_6555,1
7150_7299,2014,2014,1,1410.739484,1,1,wean,1,picnic,picnic,uv,6779_6729.2013,2014_7150_7299,1
7153_7103,2013,2013,1,NA,0,0,no_wean,1,picnic,picnic,uv,NA,2013_7153_7103,1
716_717,1967,1967,0,1345.762325,0,0,no_wean,1,mm,mm,uv,NA,1967_716_717,0
7174_7175,2012,2012,0,1675.460899,0,0,no_wean,1,gothictown,gothictown,dv,NA,2012_7174_7175,0
7184_7102,2013,2013,3,1591.921169,1,0,no_wean,1,stonefield,gothictown,uv,4065_4006.2012,2013_7184_7102,1
7187_7189,2013,2013,0,1510.487702,1,0,no_wean,1,gothictown,gothictown,dv,4065_4006.2012,2013_7187_7189,0
7188_7182,2013,2013,0,1845.32918,1,0,no_wean,1,gothictown,gothictown,dv,4065_4006.2012,2013_7188_7182,0
7190_7286,2014,2014,0,1212.995414,1,1,wean,1,picnic,picnic,uv,6750_6798.2013,2014_7190_7286,0
7196_7111,2014,2014,0,1213.236445,1,1,wean,1,picnic,picnic,uv,6345_6350.2013,2014_7196_7111,0
7198_6820,2013,2013,1,1548.481966,1,0,no_wean,1,gothictown,gothictown,dv,4065_4006.2012,2013_7198_6820,1
7205_7492,2014,2014,0,1037.36651,1,1,wean,1,mm,mm,uv,5285_5088.2013,2014_7205_7492,0
7209_7210,2014,2014,1,1513.373075,1,1,wean,1,mm,mm,uv,6385_6342.2013,2014_7209_7210,1
7215_8291,2019,2019,1,1094.437513,0,1,wean,1,bench,bench,dv,6687_6677.2018,2019_7215_8291,1
7227_7239,2014,2014,1,1523.638709,1,1,no_wean,1,river,river,dv,7917_7911.2013,2014_7227_7239,1
7229_7989,2014,2014,1,NA,1,1,no_wean,1,river,river,dv,4830_4029.2013,2014_7229_7989,1
7231_7226,2014,2014,1,1749.736207,1,1,no_wean,1,river,river,dv,4837_4831.2013,2014_7231_7226,1
7244_7237,2014,2014,0,1522.588467,1,1,no_wean,1,river,river,dv,7917_7911.2013,2014_7244_7237,0
725_720,1988,1988,1,1644.45808,0,1,wean,1,gothictown,gothictown,dv,596_597.1987,1988_725_720,1
7261_7962,2015,2015,0,1203.098077,0,1,wean,1,picnic,picnic,uv,6127_7339.2014,2015_7261_7962,0
7269_7497,2018,2018,0,2036.741712,1,1,wean,1,gothictown,gothictown,dv,6612_6640.2017,2018_7269_7497,0
726_728,1975,1975,1,1028.403346,0,0,no_wean,1,mm,mm,uv,NA,1975_726_728,1
726_797,1969,1969,1,1361.867893,0,1,wean,1,mm,mm,uv,424_425a.1968,1969_726_797,1
7274_7825,2015,2015,0,1359.537293,1,0,no_wean,1,picnic,picnic,uv,NA,2015_7274_7825,0
7277_6678,2014,2014,0,1073.131077,1,1,no_wean,1,picnic,picnic,uv,5540_5546.2013,2014_7277_6678,0
7279_7197,2014,2014,0,1054.825656,1,1,no_wean,1,picnic,picnic,uv,5540_5546.2013,2014_7279_7197,0
727_737,1968,1968,0,907.8977393,0,0,no_wean,1,picnic,picnic,uv,NA,1968_727_737,0
7284_7109,2014,2014,1,1120.503364,1,1,wean,1,picnic,picnic,uv,4508_4512.2013,2014_7284_7109,1
7285_7290,2014,2014,1,1053.269087,1,1,wean,1,picnic,picnic,uv,6750_6798.2013,2014_7285_7290,1
7289_6695,2014,2014,0,993.0307915,1,1,wean,1,picnic,picnic,uv,6779_6729.2013,2014_7289_6695,0
728_731,1969,1969,3,1578.319336,0,0,no_wean,1,river,bench,dv,527_533.1968,1969_728_731,1
7292_7293,2014,2014,1,1322.829159,1,1,wean,1,picnic,picnic,uv,4508_4512.2013,2014_7292_7293,1
7295_6696,2014,2014,0,956.7342751,1,1,no_wean,1,picnic,picnic,uv,5540_5546.2013,2014_7295_6696,0
729_730,1982,1982,1,778.7557865,0,1,no_wean,1,picnic,picnic,uv,174_175.1981,1982_729_730,1
72_616,1964,1964,0,NA,0,0,no_wean,1,mm,mm,uv,NA,1964_72_616,0
72_74,1978,1978,1,934.2650556,0,0,no_wean,1,mm,mm,uv,1065_1066.1977,1978_72_74,1
7304_7312,2015,2015,0,1177.81226,1,1,wean,1,mm,mm,uv,5285_5088.2014,2015_7304_7312,0
730_734,1988,1988,0,1217.679415,0,1,wean,1,picnic,picnic,uv,326_350.1987,1988_730_734,0
7310_7303,2015,2015,0,1421.530425,0,1,no_wean,1,gothictown,gothictown,dv,6309_7172.2014,2015_7310_7303,0
7326_6571,2013,2013,0,1643.560035,1,1,wean,1,river,river,dv,4837_4831.2012,2013_7326_6571,0
7337_7146,2013,2013,0,1518.106385,1,1,wean,1,picnic,picnic,uv,4508_4512.2012,2013_7337_7146,0
733_729,1988,1988,0,1454.919426,0,1,wean,1,picnic,picnic,uv,855_859.1987,1988_733_729,0
7365_7368,2015,2015,0,881.3036064,1,1,wean,1,picnic,picnic,uv,7131_7126.2014,2015_7365_7368,0
7369_7679,2016,2016,1,NA,0,1,no_wean,1,river,river,dv,6813_7907.2015,2016_7369_7679,1
736_741,1969,1969,1,1932.708071,0,0,no_wean,1,river,bench,dv,527_533.1968,1969_736_741,1
736_756,1988,1988,1,1314.606926,0,1,wean,1,mm,mm,uv,103_430.1987,1988_736_756,1
7371_7372,2016,2016,0,912.3530703,1,1,wean,1,mm,mm,uv,6385_6342.2015,2016_7371_7372,0
7376_7578,2015,2015,0,1341.342117,1,1,wean,1,mm,mm,uv,5285_5088.2014,2015_7376_7578,0
737_759,1988,1988,0,1268.095612,0,1,wean,1,picnic,picnic,uv,326_350.1987,1988_737_759,0
7396_7579,2015,2015,0,1677.60394,1,1,wean,1,mm,mm,uv,5285_5088.2014,2015_7396_7579,0
73_75,1978,1978,0,1089.551951,0,0,no_wean,1,mm,mm,uv,1065_1066.1977,1978_73_75,0
7404_7461,2014,2014,1,829.5363745,1,1,no_wean,1,picnic,picnic,uv,5540_5546.2013,2014_7404_7461,1
7419_7417,2014,2014,1,1872.800452,0,0,no_wean,1,picnic,picnic,uv,NA,2014_7419_7417,1
741_742,1982,1982,1,877.7082855,0,1,no_wean,1,picnic,picnic,uv,174_175.1981,1982_741_742,1
741_763,1988,1988,1,1299.284538,0,1,wean,1,mm,mm,uv,103_430.1987,1988_741_763,1
7442_7655,2015,2015,0,850.6599444,1,0,no_wean,1,picnic,picnic,uv,6779_6729.2014,2015_7442_7655,0
744_766,1988,1988,1,1415.000742,0,1,wean,1,picnic,picnic,uv,326_350.1987,1988_744_766,1
7456_7457,2016,2016,1,768.7217576,0,0,no_wean,1,picnic,picnic,uv,7277_6678.2015,2016_7456_7457,1
7463_7455,2016,2016,0,1774.7704,0,1,no_wean,1,river,river,dv,6439_6329.2015,2016_7463_7455,0
7469_7462,2016,2016,1,NA,0,1,no_wean,1,river,river,dv,6813_7907.2015,2016_7469_7462,1
746_750,1988,1988,1,1452.344384,0,1,wean,1,mm,mm,uv,103_430.1987,1988_746_750,1
7470_6615,2016,2016,1,1932.983307,0,1,no_wean,1,river,river,dv,6439_6329.2015,2016_7470_6615,1
7471_7472,2016,2016,1,1322.778047,0,1,no_wean,1,river,river,dv,6813_7907.2015,2016_7471_7472,1
7480_7846,2019,2019,0,1209.607914,1,0,no_wean,1,river,river,dv,6813_7907.2018,2019_7480_7846,0
7485_7483,2014,2014,1,NA,1,1,no_wean,1,gothictown,river,dv,4837_4831.2013,2014_7485_7483,1
748_743,1969,1969,1,1270.752181,0,1,no_wean,1,picnic,picnic,uv,880_889.1968,1969_748_743,1
7499_7847,2018,2018,1,1644.237267,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_7499_7847,1
749_727,1988,1988,1,1164.376491,0,1,wean,1,mm,mm,uv,103_430.1987,1988_749_727,1
751_752a,1968,1968,1,1239.631707,0,0,no_wean,1,gothictown,gothictown,dv,NA,1968_751_752a,1
751_752b,1982,1982,1,887.6928058,0,1,no_wean,1,picnic,picnic,uv,174_175.1981,1982_751_752b,1
7522_7599,2016,2016,1,NA,1,0,no_wean,1,picnic,picnic,uv,6345_6350.2015,2016_7522_7599,1
752_768,1988,1988,0,1106.890382,0,0,no_wean,1,picnic,picnic,uv,381_382b.1987,1988_752_768,0
7530_7546,2013,2013,1,NA,1,1,wean,1,picnic,picnic,uv,6750_6798.2012,2013_7530_7546,1
7536_7534,2013,2013,1,1074.074844,1,1,no_wean,1,picnic,picnic,uv,5739_5733.2012,2013_7536_7534,1
7538_7006,2015,2015,1,1669.327946,1,0,no_wean,1,bench,bench,dv,NA,2015_7538_7006,1
7540_7542,2014,2014,1,1353.809441,1,1,wean,1,mm,mm,uv,5285_5088.2013,2014_7540_7542,1
7541_7543,2013,2013,1,1346.911579,1,1,wean,1,picnic,picnic,uv,6779_6729.2012,2013_7541_7543,1
7556_8543,2019,2019,3,1330.908788,0,0,no_wean,1,gothictown,river,dv,7326_6571.2018,2019_7556_8543,1
7560_7868,2015,2015,1,1132.740696,0,0,no_wean,1,picnic,picnic,uv,7964_7955.2014,2015_7560_7868,1
7565_7355,2015,2015,0,1068.912097,0,0,no_wean,1,picnic,picnic,uv,7964_7955.2014,2015_7565_7355,0
7567_8236,2018,2018,1,NA,1,0,no_wean,1,picnic,picnic,uv,6647_6634.2017,2018_7567_8236,1
7572_7251,2013,2013,1,NA,1,1,wean,1,northpk,picnic,uv,6750_6798.2012,2013_7572_7251,1
7589_4472,2013,2013,1,1881.132064,1,1,wean,1,mm,mm,uv,6385_6342.2012,2013_7589_4472,1
761_773,1988,1988,0,1473.076934,0,1,wean,1,picnic,picnic,uv,855_859.1987,1988_761_773,0
7622_7616,2015,2015,0,1084.88359,1,0,no_wean,1,picnic,picnic,uv,6779_6729.2014,2015_7622_7616,0
7623_7612,2015,2015,0,1023.861805,1,0,no_wean,1,picnic,picnic,uv,6779_6729.2014,2015_7623_7612,0
7640_7641,2016,2016,0,972.0133413,1,1,no_wean,1,picnic,picnic,uv,7289_6695.2015,2016_7640_7641,0
764_762,1988,1988,1,1596.858989,0,1,wean,1,gothictown,gothictown,dv,537_538.1987,1988_764_762,1
7659_7671,2015,2015,3,1593.014013,1,1,wean,1,gothictown,river,dv,7011_7909.2014,2015_7659_7671,1
7665_7627,2015,2015,1,NA,0,0,no_wean,1,gothictown,gothictown,dv,7057_7090.2014,2015_7665_7627,1
7666_7664,2015,2015,1,NA,1,1,wean,1,picnic,picnic,uv,6127_7339.2014,2015_7666_7664,1
7668_7607,2015,2015,0,NA,1,0,no_wean,1,picnic,picnic,uv,6779_6729.2014,2015_7668_7607,0
7697_7608,2016,2016,1,NA,0,1,no_wean,1,river,river,dv,6439_6329.2015,2016_7697_7608,1
7698_7699,2016,2016,0,1031.068296,1,1,wean,1,mm,mm,uv,6385_6342.2015,2016_7698_7699,0
76_77,1978,1978,0,1089.551951,0,0,no_wean,1,mm,mm,uv,1065_1066.1977,1978_76_77,0
76_79,1963,1963,0,NA,0,1,no_wean,1,picnic,picnic,uv,57_58.1962,1963_76_79,0
7701_7702,2016,2016,0,991.0609997,0,1,wean,1,picnic,picnic,uv,5540_5546.2015,2016_7701_7702,0
7703_7704,2016,2016,1,NA,1,1,no_wean,1,picnic,picnic,uv,7279_7197.2015,2016_7703_7704,1
7705_7706,2016,2016,0,1013.432247,1,1,no_wean,1,picnic,picnic,uv,7279_7197.2015,2016_7705_7706,0
7712_7379,2018,2018,0,1816.810292,0,0,no_wean,1,gothictown,gothictown,dv,7880_7885.2017,2018_7712_7379,0
7715_7716,2016,2016,1,1425.356564,0,1,no_wean,1,mm,mm,uv,5285_5088.2015,2016_7715_7716,1
7720_7721,2016,2016,1,1398.696602,0,1,no_wean,1,mm,mm,uv,5285_5088.2015,2016_7720_7721,1
7733_7734,2016,2016,0,743.8494927,1,1,wean,1,mm,mm,uv,6385_6342.2015,2016_7733_7734,0
7751_7752,2016,2016,1,1018.199856,0,1,no_wean,1,picnic,picnic,uv,7131_7126.2015,2016_7751_7752,1
7753_7754,2016,2016,0,840.2654639,0,1,no_wean,1,picnic,picnic,uv,7279_7197.2015,2016_7753_7754,0
7755_7756,2016,2016,1,899.3758248,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2015,2016_7755_7756,1
7780_7781,2016,2016,0,1034.447298,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2015,2016_7780_7781,0
7783_7793,2016,2016,0,1039.54377,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2015,2016_7783_7793,0
7784_7785,2016,2016,0,797.1481786,0,1,no_wean,1,river,river,dv,6687_6677.2015,2016_7784_7785,0
7788_7789,2016,2016,1,949.0022781,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2015,2016_7788_7789,1
7798_7799,2016,2016,0,938.1632795,1,1,no_wean,1,picnic,picnic,uv,7131_7126.2015,2016_7798_7799,0
7803_7814,2015,2015,1,NA,1,1,wean,1,bench,river,dv,7011_7909.2014,2015_7803_7814,1
7810_7238,2015,2015,3,1573.538095,1,1,wean,1,bench,river,dv,7011_7909.2014,2015_7810_7238,1
7817_7808,2015,2015,1,1607.282156,1,1,no_wean,1,bench,bench,dv,7326_6571.2014,2015_7817_7808,1
7828_7874,2018,2018,0,2122.26027,1,1,wean,1,gothictown,gothictown,dv,7187_7189.2017,2018_7828_7874,0
7830_7849,2018,2018,1,2207.094911,1,1,wean,1,gothictown,gothictown,dv,7187_7189.2017,2018_7830_7849,1
783_782,1969,1969,1,1236.560234,0,1,no_wean,1,bench,bench,dv,411_412a.1968,1969_783_782,1
7848_7833,2018,2018,1,1596.736463,0,0,no_wean,1,gothictown,gothictown,dv,7880_7885.2017,2018_7848_7833,1
784_777,1969,1969,1,1291.302903,0,1,wean,1,mm,mm,uv,424_425a.1968,1969_784_777,1
784_785,1976,1976,1,1208.515529,0,1,wean,1,mm,mm,uv,1065_1066.1975,1976_784_785,1
7857_7360,2015,2015,0,NA,1,0,no_wean,1,picnic,picnic,uv,7964_7955.2014,2015_7857_7360,0
785_781,1969,1969,0,1201.145084,0,1,no_wean,1,picnic,picnic,uv,683_700.1968,1969_785_781,0
7872_7873,2016,2016,1,1322.784777,0,1,no_wean,1,river,river,dv,6439_6329.2015,2016_7872_7873,1
7875_8239,2019,2019,0,1297.565665,1,0,no_wean,1,river,river,dv,7326_6571.2018,2019_7875_8239,0
7889_7787,2016,2016,3,891.5546858,0,1,no_wean,1,river,bench,dv,6687_6677.2015,2016_7889_7787,1
789_786,1968,1968,0,1161.967979,0,0,no_wean,1,river,river,dv,NA,1968_789_786,0
789_790,1976,1976,1,825.9914862,0,1,wean,1,mm,gothictown,uv,350_391.1975,1976_789_790,1
78_79,1978,1978,1,934.2650556,0,0,no_wean,1,mm,mm,uv,1065_1066.1977,1978_78_79,1
790_947,1990,1990,1,956.9365186,0,0,no_wean,1,picnic,picnic,uv,NA,1990_790_947,1
7910_7017,2012,2012,1,1667.123849,0,1,wean,1,mm,mm,uv,5285_5088.2011,2012_7910_7017,1
7916_7913,2011,2011,1,1333.67731,1,1,wean,1,river,river,dv,4830_4029.2010,2011_7916_7913,1
7917_7911,2012,2012,0,2057.660499,1,1,wean,1,river,river,dv,4837_4831.2011,2012_7917_7911,0
7918_7908,2012,2012,1,NA,1,1,wean,1,avalanche,avalanche,dv,7029_7043.2011,2012_7918_7908,1
7934_7073,2013,2013,1,NA,0,1,no_wean,1,avalanche,avalanche,dv,7034_7045.2012,2013_7934_7073,1
793_799,1969,1969,1,1364.560986,0,1,wean,1,mm,mm,uv,424_425a.1968,1969_793_799,1
794_795,1976,1976,1,1341.595414,0,1,wean,1,mm,mm,uv,1065_1066.1975,1976_794_795,1
7950_7951,2011,2011,0,1342.377936,0,0,no_wean,1,gothictown,gothictown,dv,NA,2011_7950_7951,0
7956_7953,2013,2013,0,1221.536066,1,1,wean,1,picnic,picnic,uv,6779_6729.2012,2013_7956_7953,0
7957_7967,2013,2013,1,NA,1,1,wean,1,picnic,picnic,uv,6779_6729.2012,2013_7957_7967,1
7960_7982,2013,2013,1,1055.977507,1,1,wean,1,picnic,picnic,uv,6779_6729.2012,2013_7960_7982,1
7963_7959,2015,2015,1,NA,0,1,wean,1,river,river,dv,6813_7907.2014,2015_7963_7959,1
7964_7955,2013,2013,0,1156.572703,1,1,wean,1,picnic,picnic,uv,6750_6798.2012,2013_7964_7955,0
7968_7984,2013,2013,1,1456.729471,1,1,no_wean,1,picnic,picnic,uv,5739_5733.2012,2013_7968_7984,1
7969_7972,2013,2013,0,NA,1,1,wean,1,picnic,picnic,uv,5540_5546.2012,2013_7969_7972,0
796_797,1976,1976,1,1238.311309,0,1,wean,1,mm,mm,uv,1065_1066.1975,1976_796_797,1
7973_7978,2014,2014,1,1472.269423,1,1,wean,1,mm,mm,uv,6385_6342.2013,2014_7973_7978,1
7976_7089,2013,2013,0,1624.592477,0,1,wean,1,avalanche,avalanche,dv,7029_7043.2012,2013_7976_7089,0
798_799,1976,1976,1,1238.311309,0,1,wean,1,mm,mm,uv,1065_1066.1975,1976_798_799,1
7990_7987,2013,2013,1,NA,1,1,wean,1,picnic,picnic,uv,6750_6798.2012,2013_7990_7987,1
7991_7974,2013,2013,0,1207.761314,1,1,wean,1,picnic,picnic,uv,5540_5546.2012,2013_7991_7974,0
7996_7004,2013,2013,1,1352.318688,1,1,no_wean,1,picnic,picnic,uv,5739_5733.2012,2013_7996_7004,1
7997_6558,2013,2013,1,NA,1,1,no_wean,1,picnic,picnic,uv,5501_5503.2012,2013_7997_6558,1
79_78,1998,1998,1,1401.099045,0,0,no_wean,1,mm,mm,uv,NA,1998_79_78,1
8003_7356,2021,2021,1,765.5234949,0,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_8003_7356,1
8007_8008,2016,2016,0,472.2590588,0,1,no_wean,1,picnic,picnic,uv,6647_6634.2015,2016_8007_8008,0
801_810,1988,1988,0,1663.243559,0,1,no_wean,1,river,river,dv,960_961a.1987,1988_801_810,0
8024_8025,2017,2017,1,1370.398681,1,1,no_wean,1,mm,mm,uv,6385_6342.2016,2017_8024_8025,1
8026_8027,2017,2017,1,1127.129851,1,1,no_wean,1,mm,mm,uv,6385_6342.2016,2017_8026_8027,1
802_822,1988,1988,1,1303.222982,0,0,no_wean,1,river,river,dv,NA,1988_802_822,1
803_804b,1976,1976,1,948.5659124,0,1,wean,1,northpk,gothictown,uv,350_391.1975,1976_803_804b,1
8051_8062,2017,2017,1,1499.187601,1,1,no_wean,1,mm,mm,uv,6385_6342.2016,2017_8051_8062,1
8053_noear,2017,2017,1,780.8653527,1,1,wean,1,gothictown,gothictown,dv,8005_8009.2016,2017_8053_noear,1
806_811,1968,1968,1,1312.742309,0,0,no_wean,1,bench,bench,dv,NA,1968_806_811,1
806_816,1988,1988,1,1446.941855,0,0,no_wean,1,river,river,dv,NA,1988_806_816,1
